"";"Focal";"Date";"Age.new";"Age.scale";"percentage.duration.groomed";"mean.party.size.scale";"Age.mother.round.scale";"rank.scale";"months.pregnant.scale";"Duration.static";"duration.groomed";"Group";"Sex";"family.member";"Group.centered";"Sex.centered";"family.member.centered"
"185";"EM9";"2022-11-28";60;0,109379748898328;0;0,0920807210423114;0,792001011923602;0,390496749133247;-0,29358380298172;3045;0;"EST";"M";"Yes";-1,43035714285714;0,3875;0,605357142857143
"186";"EM9";"2022-12-16";61;0,144521836897791;0;-0,427032068726425;0,792001011923602;0,390496749133247;-0,29358380298172;3084;0;"EST";"M";"Yes";-1,43035714285714;0,3875;0,605357142857143
"187";"EM9";"2022-12-17";61;0,144521836897791;1,9690207403518;-0,253994472136846;0,792001011923602;0,390496749133247;-0,29358380298172;11427;225;"EST";"M";"Yes";-1,43035714285714;0,3875;0,605357142857143
"188";"EM9";"2022-12-18";61;0,144521836897791;0,139644274584742;1,13030630057978;0,792001011923602;0,390496749133247;-0,29358380298172;13606;19;"EST";"M";"Yes";-1,43035714285714;0,3875;0,605357142857143
"189";"EM9";"2022-12-19";61;0,144521836897791;0;1,47638149375894;0,792001011923602;0,390496749133247;-0,29358380298172;6819;0;"EST";"M";"Yes";-1,43035714285714;0,3875;0,605357142857143
"190";"EM9";"2022-12-20";61;0,144521836897791;2,36775345297379;0,26511831763189;0,792001011923602;0,390496749133247;-0,29358380298172;10643;252;"EST";"M";"Yes";-1,43035714285714;0,3875;0,605357142857143
"191";"EM9";"2023-03-25";64;0,24994810089618;0;0,611193510811048;0,792001011923602;0,390496749133247;-0,29358380298172;622;0;"EST";"M";"Yes";-1,43035714285714;0,3875;0,605357142857143
"192";"EM9";"2023-04-03";65;0,285090188895643;0;1,30334389716936;0,792001011923602;0,390496749133247;-0,29358380298172;619;0;"EST";"M";"Yes";-1,43035714285714;0,3875;0,605357142857143
"193";"EM10";"2022-02-10";51;-0,206899043096838;0;-0,0809568755472673;0,656781326961036;0,0296078827654607;-0,29358380298172;1040;0;"EST";"M";"Yes";-1,43035714285714;0,3875;0,605357142857143
"194";"EM10";"2022-03-18";52;-0,171756955097375;0,0401525798032524;-0,773107261905582;0,656781326961036;-0,241058767010375;-0,29358380298172;9962;4;"EST";"M";"Yes";-1,43035714285714;0,3875;0,605357142857143
"195";"EM10";"2022-03-30";52;-0,171756955097375;0;-0,427032068726425;0,656781326961036;-0,241058767010375;-0,29358380298172;854;0;"EST";"M";"Yes";-1,43035714285714;0,3875;0,605357142857143
"196";"EM10";"2022-04-02";53;-0,136614867097912;9,0316573556797;-0,773107261905582;0,656781326961036;-0,241058767010375;-0,29358380298172;3222;291;"EST";"M";"Yes";-1,43035714285714;0,3875;0,605357142857143
"197";"EM10";"2022-04-06";53;-0,136614867097912;0,394996708360764;1,47638149375894;0,656781326961036;0,0296078827654607;-0,29358380298172;10633;42;"EST";"M";"Yes";-1,43035714285714;0,3875;0,605357142857143
"198";"EM10";"2023-01-27";62;0,179663924897254;0,768714538466231;0,957268703990205;0,792001011923602;0,390496749133247;-0,29358380298172;16391;126;"EST";"M";"Yes";-1,43035714285714;0,3875;0,605357142857143
"199";"EM10";"2023-01-28";62;0,179663924897254;0,944966123855937;1,30334389716936;0,792001011923602;0,390496749133247;-0,29358380298172;16826;159;"EST";"M";"Yes";-1,43035714285714;0,3875;0,605357142857143
"200";"EM10";"2023-01-29";62;0,179663924897254;0,985221674876847;0,26511831763189;0,792001011923602;0,390496749133247;-0,29358380298172;18879;186;"EST";"M";"Yes";-1,43035714285714;0,3875;0,605357142857143
"201";"EM10";"2023-01-31";62;0,179663924897254;2,08774157144872;0,784231107400626;0,792001011923602;0,390496749133247;-0,29358380298172;21267;444;"EST";"M";"Yes";-1,43035714285714;0,3875;0,605357142857143
"202";"EM10";"2023-02-01";63;0,214806012896717;0,746024831191462;1,47638149375894;0,792001011923602;0,390496749133247;-0,29358380298172;18364;137;"EST";"M";"Yes";-1,43035714285714;0,3875;0,605357142857143
"203";"SM11";"2022-02-07";87;1,05821612488383;0;-1,29222005167432;3,36117502621236;1,65360778142049;-0,29358380298172;6268;0;"SUD";"M";"No";0,569642857142857;0,3875;-0,394642857142857
"204";"SM11";"2022-03-25";88;1,09335821288329;1,54849225753871;-0,427032068726425;3,36117502621236;1,65360778142049;-0,29358380298172;4908;76;"SUD";"M";"No";0,569642857142857;0,3875;-0,394642857142857
"205";"SM11";"2022-04-02";89;1,12850030088275;0,0507975210809712;0,438155914221469;3,36117502621236;1,65360778142049;-0,29358380298172;9843;5;"SUD";"M";"No";0,569642857142857;0,3875;-0,394642857142857
"206";"SM11";"2022-04-11";89;1,12850030088275;0;2,34156947670683;3,36117502621236;1,65360778142049;-0,29358380298172;9870;0;"SUD";"M";"No";0,569642857142857;0,3875;-0,394642857142857
"207";"SM11";"2022-04-27";89;1,12850030088275;0;-0,600069665316003;3,36117502621236;1,65360778142049;-0,29358380298172;14515;0;"SUD";"M";"No";0,569642857142857;0,3875;-0,394642857142857
"208";"SM11";"2022-05-15";90;1,16364238888222;1,46346830985915;-0,773107261905582;3,36117502621236;1,65360778142049;-0,29358380298172;9088;133;"SUD";"M";"No";0,569642857142857;0,3875;-0,394642857142857
"209";"SM11";"2022-06-13";91;1,19878447688168;14,519158527423;-0,427032068726425;3,36117502621236;1,65360778142049;-0,29358380298172;5324;773;"SUD";"M";"No";0,569642857142857;0,3875;-0,394642857142857
"210";"SM11";"2022-07-21";92;1,23392656488114;0;0,957268703990205;3,36117502621236;1,65360778142049;-0,29358380298172;2748;0;"SUD";"M";"No";0,569642857142857;0,3875;-0,394642857142857
"211";"SM11";"2022-07-22";92;1,23392656488114;4,30945451131349;-0,946144858495161;3,36117502621236;1,65360778142049;-0,29358380298172;10651;459;"SUD";"M";"No";0,569642857142857;0,3875;-0,394642857142857
"212";"SM11";"2022-08-14";93;1,26906865288061;0;-1,4652576482639;3,49639471117493;1,65360778142049;-0,29358380298172;6442;0;"SUD";"M";"No";0,569642857142857;0,3875;-0,394642857142857
"213";"SM11";"2022-08-15";93;1,26906865288061;0,294590251740761;-0,773107261905582;3,49639471117493;1,65360778142049;-0,29358380298172;11202;33;"SUD";"M";"No";0,569642857142857;0,3875;-0,394642857142857
"214";"SM11";"2022-08-17";93;1,26906865288061;0;-1,4652576482639;3,49639471117493;1,65360778142049;-0,29358380298172;2373;0;"SUD";"M";"No";0,569642857142857;0,3875;-0,394642857142857
"215";"SM11";"2022-08-19";93;1,26906865288061;3,40233654437385;0,0920807210423114;3,49639471117493;1,65360778142049;-0,29358380298172;4879;166;"SUD";"M";"No";0,569642857142857;0,3875;-0,394642857142857
"216";"SM11";"2022-08-22";93;1,26906865288061;0;-0,600069665316003;3,49639471117493;1,65360778142049;-0,29358380298172;1944;0;"SUD";"M";"No";0,569642857142857;0,3875;-0,394642857142857
"217";"SF12";"2022-03-03";75;0,636511068890273;0;-0,600069665316003;0,656781326961036;0,779146297529321;-0,29358380298172;15344;0;"SUD";"F";"No";0,569642857142857;-0,6125;-0,394642857142857
"218";"SF12";"2022-03-06";75;0,636511068890273;0;-1,11918245508474;0,656781326961036;0,779146297529321;-0,29358380298172;215;0;"SUD";"F";"No";0,569642857142857;-0,6125;-0,394642857142857
"219";"SF12";"2022-04-19";76;0,671653156889736;8,15716911764706;-0,253994472136846;0,656781326961036;0,779146297529321;-0,29358380298172;4352;355;"SUD";"F";"No";0,569642857142857;-0,6125;-0,394642857142857
"220";"SF12";"2022-04-22";76;0,671653156889736;0;0,0920807210423114;0,656781326961036;0,779146297529321;-0,29358380298172;3876;0;"SUD";"F";"No";0,569642857142857;-0,6125;-0,394642857142857
"221";"SF12";"2022-05-10";77;0,706795244889199;0;-0,0809568755472673;0,656781326961036;0,779146297529321;-0,29358380298172;4523;0;"SUD";"F";"No";0,569642857142857;-0,6125;-0,394642857142857
"222";"SF12";"2022-05-24";77;0,706795244889199;0;-1,4652576482639;0,656781326961036;0,779146297529321;-0,29358380298172;11631;0;"SUD";"F";"No";0,569642857142857;-0,6125;-0,394642857142857
"223";"SF12";"2022-05-25";77;0,706795244889199;8,16298718997002;-1,4652576482639;0,656781326961036;0,779146297529321;-0,29358380298172;7338;599;"SUD";"F";"No";0,569642857142857;-0,6125;-0,394642857142857
"224";"SF12";"2022-06-07";78;0,741937332888662;0;-0,773107261905582;0,656781326961036;0,779146297529321;-0,29358380298172;70;0;"SUD";"F";"No";0,569642857142857;-0,6125;-0,394642857142857
"225";"SF12";"2022-06-16";78;0,741937332888662;1,80938731637406;-0,946144858495161;0,656781326961036;0,779146297529321;-0,29358380298172;5582;101;"SUD";"F";"No";0,569642857142857;-0,6125;-0,394642857142857
"226";"SF12";"2022-06-17";78;0,741937332888662;0;-1,11918245508474;0,656781326961036;0,779146297529321;-0,29358380298172;92;0;"SUD";"F";"No";0,569642857142857;-0,6125;-0,394642857142857
"227";"SF12";"2022-07-03";79;0,777079420888125;0;-1,11918245508474;0,656781326961036;0,779146297529321;-0,29358380298172;5483;0;"SUD";"F";"No";0,569642857142857;-0,6125;-0,394642857142857
"228";"SF12";"2022-07-08";79;0,777079420888125;1,06257378984652;-1,29222005167432;0,656781326961036;0,779146297529321;-0,29358380298172;10164;108;"SUD";"F";"No";0,569642857142857;-0,6125;-0,394642857142857
"229";"SF12";"2022-07-11";79;0,777079420888125;7,99762530743788;-1,4652576482639;0,656781326961036;0,779146297529321;-0,29358380298172;11791;943;"SUD";"F";"No";0,569642857142857;-0,6125;-0,394642857142857
"230";"SF12";"2022-07-17";79;0,777079420888125;0;-1,11918245508474;0,656781326961036;0,779146297529321;-0,29358380298172;12829;0;"SUD";"F";"No";0,569642857142857;-0,6125;-0,394642857142857
"231";"SF12";"2023-01-10";85;0,987931948884903;0;-0,600069665316003;0,792001011923602;1,02205226527687;-0,29358380298172;64;0;"SUD";"F";"No";0,569642857142857;-0,6125;-0,394642857142857
