"";"X";"Time";"Focal";"Date";"X.7";"X.6";"X.5";"X.4";"X.3";"X.2.x";"Day.x";"Month.x";"Year.x";"Observer.x";"Group.x";"Party.composition.x";"Type_of_data.x";"NOTE";"Activity.x";"GRIMPE_TYPE";"PARTNER";"Joue.avec..";"PLAY";"FOOD_TYPE";"FOOD_SP";"CONTACT.MERE";"ACTIVITE.MERE";"Cluster.mere";"Type.de.nourriture.mere";"Observe.qui";"Activite.autre";"New.column";"Replication";"behaviour";"Success";"ROLE_TARGET";"PARTNER.1";"target.recoit.de.";"Target.agit.sur.";"Cluster";"TYPE";"Solicitation.mere";"Solicitation.autre";"Receveur";"Response.of.partner";"VOC.RECEVEUR.SOLICITATION";"ACTIVITE.AUTRE";"Vocalisation.AG";"X1m";"X5m";"DISTANCE.MERE";"TYPE.OF.DANGER";"Reaction.focal";"Partner";"Reaction.mother.1";"Reaction.mother.2";"Reaction.mother.3";"Reaction.mother.4";"Reaction.mother.5";"New.column.1";"Target.est..";"Comportement";"Vocalisation";"Partenaire";"Origine.de.vocalisation";"DEGREES";"Emetteur";"Receveur.voc";"Type.d.echantillon";"ID.echantillon";"Femelle.en.oestre";"Donneur";"Receveur.partage";"Type.de.partage";"Type.de.nourriture";"Copule.avec";"Intervention";"Symptomes";"Quantite";"Individus";"Blessures";"Aggression.";"Comportement.1";"Partner.AG";"Aggresseur";"Receveur.AG";"Group.activity";"Rencontre";"Etrangers";"Chasse";"Chasseur";"Observateur";"Donneur.1";"Attrapeur";"Proie";"Individus.chasses";"Partie.du.corps";"Qui.mange";"Rencontre.autre.espece";"Autre.espece";"Etat.de.l.autre.espece";"Interactions.autre.espece";"Interaction.acteur";"Individu.dans.l.interaction";"Patrouille";"Observations.indirecte";"New.column.2";"New.column.3";"Fin.de.donnee";"Type.de.point.GPS";"Femelle.en.oestre..fin.donnee.";"Food.manipulation";"FOOD_TYPE.1";"MO.interaction";"Aggression";"Visual.interaction";"context";"CLUSTER.MERE";"Date2";"X.1.x";"X.x";"PARTNER.3";"PARTNER.4";"SOLICITATION.1";"TYPE_PARTAGE";"ACTOR.PARTAGE";"RECEVEUR.PARTAGE";"PARTNER.6";"ACTOR";"Context";"Femelle.en.oestre.fin.de.donnee.";"Grimpe.porte";"ROLE.TARGET";"PARNTER.1";"Comportement.receveur";"Vocalisation.receveur.solicitation";"Partage";"Copulation";"Contact.avec.mere.1";"Activite.mere.1";"Comportement.receveur.1";"Ou.est.la.mere..1";"Commentaire";"NOTE.1";"Joue.avec";"ACTOR.VOC";"VOCALISATION";"PARTNER.AG";"response.of.partner";"Food.manipulation.1";"SOLICITATION";"Target.est";"RECEVEUR.AG";"Date.birth.new.baby.x";"Date.pregnancy.x";"Mother.pregnant.x";"Mother.reaction";"Approachfocal";"Lookfocal";"MotherSM";"MotherAB";"Grabfocal";"MotherNN";"Mother.ATorAW";"Mother.fuite";"Mother.GM";"approach.grab.offspring";"X.2.y";"X.y";"Group.y";"X.1.y";"X.x.1";"Activity.y";"Mother";"mean.party.size";"Observer.y";"Party.composition.y";"Type_of_data.y";"Matriline";"Sex";"attachment.type";"median_age";"Age.year";"Family";"Age.new";"Age.mother";"rank";"percentage.oestrus.yes";"party.size";"party.size.adult";"Date.birth.new.baby.y";"Date.pregnancy.y";"Mother.pregnant.y";"X.y.1";"Day.y";"Month.y";"Year.y";"Femelle.oestre";"mother.swelling";"days.pregnant";"months.pregnant";"danger.type";"Age.scale";"party.size.adult.scale";"Age.mother.round";"Age.mother.round.scale";"rank.scale";"party.size.scale";"Older.siblings";"presence.older.sibling";"Group";"months.pregnant.scale"
"190";191;"14:30:51";"EM20";"2022-08-20";862;862;65307;65307;65307;65307;20;8;2022;"Giuliana";"EST";"POL; ATH; ERA; FAT; FLE; IND; ILA; IZA; KAR; PAD; PES; PLA; RIC; WIL; YET; Inconnu";"Aggression";"";"";NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;"";"SM";"";"NN";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Contact";"ATH";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Focal receiver";NA;NA;NA;"20/08/2022";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"2022-08-26";"2022-01-13";"Yes";"NN";0;0;0;0;0;1;0;0;0;0;15620;15620;"EST";85003;85003;"";"POL";16;"Giuliana";"MERE; ATH; ERA; FAT; FLE; IND; ILA; IZA; KAR; PAD; PES; PLA; RIC; WIL; YET; Inconnu";"Aggression";"POL";"M";"avoidant";60;5;"PLA";60;30,5833333333333;1;0;16;9;"2022-08-26";"2022-01-13";"Yes";178;20;8;2022;"NN";"No";219;7;"Focal receiver";0,275382327743241;0,269223618632358;31;0,797565739943034;1,86218375500456;0,130127621571903;"PLA";"Yes";"EST";3,97158031248437
"191";192;"14:32:49";"NM16";"2022-03-22";702;702;53798;53798;53798;53798;22;3;2022;"Ele";"NORD";"NAR; MYS; MAM; NOI; NEO; BAR; FAU; NOU; POR";"Danger";"";"";NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;"Jeu";"SM";"";"Lookfocal";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;"22/03/2022";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"2023-07-06";"2022-11-23";"No";"Look focal";0;1;0;0;0;0;0;0;0;0;31300;31300;"NORD";71856;71856;"";"NAR";13;"Ele";"MERE; MYS; MAM; NOI; NEO; BAR; FAU; NOU; POR";"Danger";"NAR";"M";"Secure";74;6,166666667;"NOI; NAK; NIG; NAO";65;39,1666666666667;0,8;100;9;7;"2023-07-06";"2022-11-23";"No";136;22;3;2022;"MYS; NAR";"No";0;0;"Play";0,471847143141039;-0,262493028166549;39;2,01805374876627;1,04085415413098;-0,837951859090822;"NOI";"Yes";"NORD";-0,276551046904134
"192";193;"14:36:14";"SM22";"2022-05-11";946;946;69690;69690;69690;69690;11;5;2022;"Oscar";"SUD";"PEM; IBR; INI; ISH; JAM; JAC; JUL; OFI; OPA; POE; PUS; RAJ; RAP; SOL; UAP; URA";"Aggression";"";"";NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;"";"SM";NA;"NN";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;"Non-contact with movement";"JUL";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Focal receiver";NA;NA;NA;"11/05/2022";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"2023-09-28";"2023-02-15";"No";"NN";0;0;0;0;0;1;0;0;0;0;74231;74231;"SUD";90539;90539;"";"PEM";15;"Oscar";"MERE; IBR; INI; ISH; JAM; JAC; JUL; OFI; OPA; POE; PUS; RAJ; RAP; SOL; UAP; URA";"Aggression";"PEM";"M";"Secure";41;3,416666667;"PUS";41;23,3333333333333;0,538461538461538;0;16;10;"2023-09-28";"2023-02-15";"No";195;11;5;2022;"NN";"No";0;0;"Focal receiver";-0,471183970768388;0,535081942031811;23;-0,422922268880204;-0,0331922470113955;0,130127621571903;"PUS";"Yes";"SUD";-0,276551046904134
"193";194;"14:36:42";"EM20";"2022-08-20";865;865;65319;65319;65319;65319;20;8;2022;"Giuliana";"EST";"POL; ATH; ERA; FAT; FLE; IND; ILA; IZA; KAR; PAD; PES; PLA; RIC; WIL; YET; Inconnu";"Aggression";"ATH grabbed PAD by the arm as he approached";"";NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;"";"SM";"";"Lookfocal";"BA";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Contact";"ATH";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Focal receiver";NA;NA;NA;"20/08/2022";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"2022-08-26";"2022-01-13";"Yes";"Look focal; BA";0;1;0;0;0;0;0;0;0;0;15534;15534;"EST";85015;85015;"";"POL";16;"Giuliana";"MERE; ATH; ERA; FAT; FLE; IND; ILA; IZA; KAR; PAD; PES; PLA; RIC; WIL; YET; Inconnu";"Aggression";"POL";"M";"avoidant";60;5;"PLA";60;30,5833333333333;1;0;16;9;"2022-08-26";"2022-01-13";"Yes";178;20;8;2022;"NN";"No";219;7;"Focal receiver";0,275382327743241;0,269223618632358;31;0,797565739943034;1,86218375500456;0,130127621571903;"PLA";"Yes";"EST";3,97158031248437
"194";195;"14:36:53";"SM22";"2022-02-06";940;940;68816;68816;68816;68816;6;2;2022;"Ele";"SUD";"PEM; POE; RAJ; RAP";"Danger";"";"";NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;"Tombe de l'arbre";"PL";NA;"Approachfocal";"Lookfocal";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;"06/02/2022";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"2023-09-28";"2023-02-15";"No";"Approach focal; Look focal";1;1;0;0;0;0;0;0;0;1;39955;39955;"SUD";89672;89672;"";"PEM";4;"Ele";"MERE; POE; RAJ; RAP";"Danger";"PEM";"M";"Secure";41;3,416666667;"PUS";38;23,0833333333333;0,538461538461538;0;4;2;"2023-09-28";"2023-02-15";"No";NA;NA;NA;NA;"NN";"No";0;0;"Fall from tree";-0,589062860007066;-1,59178464516381;23;-0,422922268880204;-0,0331922470113955;-1,52943720242134;"PUS";"No";"SUD";-0,276551046904134
"195";196;"14:50:46";"SM22";"2022-05-13";952;952;69810;69810;69810;69810;13;5;2022;"Kim";"SUD";"PEM; INI; KIG; BB KIN; KIN; OFI; OPA; POE; UAP; URA";"Danger";"";"";NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;"Jeu";"Approach mere; PL";NA;"Lookfocal";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;"13/05/2022";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"2023-09-28";"2023-02-15";"No";"Look focal";0;1;0;0;0;0;0;0;0;0;74633;74633;"SUD";90658;90658;"";"PEM";9;"Kim";"MERE; INI; KIG; BB KIN; KIN; OFI; OPA; POE; UAP; URA";"Danger";"PEM";"M";"Secure";41;3,416666667;"PUS";41;23,3333333333333;0,538461538461538;0;10;5;"2023-09-28";"2023-02-15";"No";196;13;5;2022;"EDO; HAV; JUL";"No";0;0;"Play";-0,471183970768388;-0,794209674965455;23;-0,422922268880204;-0,0331922470113955;-0,699654790424719;"PUS";"No";"SUD";-0,276551046904134
"196";197;"14:51:06";"SF13";"2022-03-27";567;567;44125;44125;44125;44125;27;3;2022;"Oscar";"SUD";"POE; PUS; PEM; KIG; BB KIN; KIN; LIM; LIR; BB LUC; UAP; URA";"Aggression";"";"";NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;"";"Fuite; SM";NA;"Approachfocal";"Lookfocal";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;"Non-contact with movement";"PUS";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Focal receiver";NA;NA;NA;"27/03/2022";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"No";"Approach focal; Look focal";1;1;0;0;0;0;0;0;0;1;48090;48090;"SUD";61356;61356;"";"LUC";14;"Oscar";"POE; PUS; PEM; KIG; BB KIN; KIN; LIM; LIR; BB LUC; MERE; UAP; URA";"Aggression";"LUC";"F";"1";67;5,583333333;"BB LUC; LIR";58;23,1666666666667;0,153846153846154;52,561223398567;12;4;NA;NA;"No";112;27;3;2022;"EDO; OPA";"No";0;0;"Focal receiver";0,196796401584123;-1,06006799836491;23;-0,422922268880204;-1,61267224869135;-0,423060653092511;"LIM";"Yes";"SUD";-0,276551046904134
"197";198;"14:52:44";"SM26";"2022-04-09";1086;1086;86107;86107;86107;86107;9;4;2022;"Kim";"EST";"UAP; EDO; ETO; IBR; INI; ISH; JAM; JUL; KIG; BB KIN; KIN; LIM; LIR; BB LUC; LUC; OFI; OPA; PEM; POE; PUS; RAJ; RAP; SOL; URA";"Aggression";"Target lets out a grunt.";"";NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;"";"NN";NA;"NN";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;"Contact";"SOL";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Focal receiver";NA;NA;NA;"09/04/2022";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"2023-02-03";"2022-06-23";"No";"NN";0;0;0;0;0;1;0;0;0;0;57242;57242;"SUD";111786;111786;"";"UAP";14;"Kim";"MERE; EDO; ETO; IBR; INI; ISH; JAM; JUL; KIG; BB KIN; KIN; LIM; LIR; BB LUC; LUC; OFI; OPA; PEM; POE; PUS; RAJ; RAP; SOL; URA";"Aggression";"UAP";"M";"Avoidant";40;3,333333333;"";40;21,25;0,461538461538462;100;24;12;"2023-02-03";"2022-06-23";"No";NA;NA;NA;NA;"NN";"No";0;0;"Focal receiver";-0,510476933847947;1,06679858883072;21;-0,728044271086014;-0,349088247347383;1,23650417090073;NA;"No";"EST";-0,276551046904134
"198";199;"14:54:50";"SM22";"2022-08-22";964;964;72364;72364;72364;72364;22;8;2022;"Ele";"SUD";"PEM; INI; ISH; JAC; OFI; OPA; POE; PUS; UAP; URA";"Danger";"";"";NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;"Jeu";"SM";NA;"Lookfocal";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;"22/08/2022";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"2023-09-28";"2023-02-15";"No";"Look focal";0;1;0;0;0;0;0;0;0;0;103963;103963;"SUD";93179;93179;"";"PEM";7;"Ele";"MERE; INI; ISH; JAC; OFI; OPA; POE; PUS; UAP; URA";"Danger";"PEM";"M";"Secure";41;3,416666667;"PUS";44;23,5833333333333;0,538461538461538;0;10;6;"2023-09-28";"2023-02-15";"No";202;22;8;2022;"NN";"No";0;0;"Play";-0,353305081529709;-0,528351351566002;24;-0,270361267777299;-0,0331922470113955;-0,699654790424719;"PUS";"Yes";"SUD";-0,276551046904134
"199";200;"14:57:54";"SF2";"2022-06-06";73;73;4741;4741;4741;4741;6;6;2022;"Kim";"SUD";"ASA; AKI; AKU; AYA; IBR; INI; ISH; LIM; LIR; BB LUC; LUC; OFI; OPA; PEM; POE; PUS; RAJ; RAP; SOL; UAP; URA; XEL; XIA; XOR; XSO; XYL";"Aggression";"Target was about 2m from mother before she got aggressed.";"";NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;"";"Fuite; SM";NA;"Lookfocal";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;"Non-contact with movement";"IBR";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Focal receiver";NA;NA;NA;"06/06/2022";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"No";"Look focal";0;1;0;0;0;0;0;0;0;0;80904;80904;"SUD";8042;8042;"";"ASA";10;"Kim";"MERE; AKI; AKU; AYA; IBR; INI; ISH; LIM; LIR; BB LUC; LUC; OFI; OPA; PEM; POE; PUS; RAJ; RAP; SOL; UAP; URA; XEL; XIA; XOR; XSO; XYL";"Aggression";"ASA";"F";"1";66;5,5;"AKI; AKU";63;24,4166666666667;0,384615384615385;53,9813408548492;26;13;NA;NA;"No";10;6;6;2022;"RAP; UAP";"No";0;0;"Focal receiver";0,39326121698192;1,33265691223017;24;-0,270361267777299;-0,664984247683375;1,51309830823294;"AKI";"Yes";"SUD";-0,276551046904134
"200";201;"14:58:55";"NM17";"2022-07-12";762;762;57108;57108;57108;57108;12;7;2022;"Ele";"NORD";"NAO; NIG; NAK; NAR; NEO";"Aggression";"";"";NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;"";"Approach mere; Look mere; SM";"";"Lookfocal";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NAR";NA;NA;NA;NA;NA;NA;"Contact";"NAR";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Focal receiver";NA;NA;NA;"12/07/2022";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"No";"Look focal";0;1;0;0;0;0;0;0;0;0;33775;33775;"NORD";75135;75135;"";"NAO";8;"Ele";"MERE; NIG; NAK; NAR; NEO";"Aggression";"NAO";"M";"2";90;7,5;"NEO; NAR; NAK; NOI";91;19;0,5;0;5;2;NA;NA;"No";152;12;7;2022;"NN";"No";0;0;"Focal receiver";1,49346418320958;-1,59178464516381;19;-1,03316627329182;-0,191140247179389;-1,39114013375524;NA;"No";"NORD";-0,276551046904134
"201";202;"15:01:42";"NM16";"2022-12-04";724;724;55236;55236;55236;55236;4;12;2022;"Ele";"NORD";"NAR; MYS; MAM; NAO; NIG; NAK; NOI; NEO; SAR; WOR; BAR; FAU; NOU; POR; FA1";"Danger";"avant 5m apres 1m";"";NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;"Jeu";"Approach mere";"";"AB";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;"04/12/2022";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"2023-07-06";"2022-11-23";"Yes";"AB";0;0;0;1;0;0;0;0;0;0;35604;35604;"NORD";73283;73283;"";"NAR";10;"Ele";"MERE; MYS; MAM; NAO; NIG; NAK; NOI; NEO; SAR; WOR; BAR; FAU; NOU; POR; FA1";"Danger";"NAR";"M";"Secure";74;6,166666667;"NOI; NAK; NIG; NAO";74;39,9166666666667;0,8;71,3172762414511;15;11;"2023-07-06";"2022-11-23";"Yes";143;4;12;2022;"WOR; FA1";"No";11;0;"Play";0,825483810857073;0,800940265431264;40;2,17061474986918;1,04085415413098;-0,00816944709420018;"NOI";"Yes";"NORD";-0,276551046904134
"202";203;"15:01:43";"EF21";"2022-03-17";887;887;66409;66409;66409;66409;17;3;2022;"Giuliana";"EST";"POL; IND; ILA; IZA; IVO; PAD; PLA; RIC; YEH; YET";"Aggression";"";"";NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;"";"Approach other";"YEH";"NN";"BA";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Contact";"YEH";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Focal receiver";NA;NA;NA;"17/03/2022";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"2022-08-26";"2022-01-13";"Yes";"NN; BA";0;0;0;0;0;1;0;0;0;0;3912;3912;"EST";86712;86712;"";"POL";10;"Giuliana";"MERE; IND; ILA; IZA; IVO; PAD; PLA; RIC; YEH; YET";"Aggression";"POL";"F";"2";110;9,166666667;"PAD";105;30,1666666666667;0,75;0;10;5;"2022-08-26";"2022-01-13";"Yes";182;17;3;2022;"NN";"No";63;2;"Focal receiver";2,04356566632342;-0,794209674965455;30;0,645004738840129;0,835521753912583;-0,699654790424719;NA;"No";"EST";0,937200770064011
"203";204;"15:07:27";"SM19";"2022-11-16";822;822;62278;62278;62278;62278;16;11;2022;"Ele";"SUD";"AKI; AKU; ASA; AYA; EDO; ETO; HAI; HAV; IBR; INI; ISH; JAM; JAC; KIG; BB KIN; KIN; LIM; LIR; BB LUC; LUC; OFI; OPA; BB OPA; PEM; POE; PUS; RAJ; RAP; SOL; UAP; URA; XEL; BB XEL; XOR";"Aggression";"before 10; after 15m";"";NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;"";"Look mere; Fuite; SM";NA;"Lookfocal";"SM";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;"Contact";"JAC";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Focal receiver";NA;NA;NA;"16/11/2022";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"2022-09-05";"2022-01-23";"No";"Look focal; SM";0;1;1;0;0;0;0;0;0;0;116012;116012;"SUD";80251;80251;"";"OPA";19;"Ele";"MERE; AKI; AKU; ASA; AYA; EDO; ETO; HAI; HAV; IBR; INI; ISH; JAM; JAC; KIG; BB KIN; KIN; LIM; LIR; BB LUC; LUC; OFI; OPA; BB OPA; PEM; POE; PUS; RAJ; RAP; SOL; UAP; URA; XEL; BB XEL; XOR";"Aggression";"OPA";"M";"Secure";69;5,75;"";70;22,8333333333333;0,0833333333333333;69,8250542714851;34;16;"2022-09-05";"2022-01-23";"No";168;16;11;2022;"HAV; PEM";"No";0;0;"Focal receiver";0,668311958538836;2,13023188242853;23;-0,422922268880204;-1,90224358233268;2,61947485756177;NA;"No";"SUD";-0,276551046904134
