"";"X";"Focal";"Date";"Age.new";"Age.scale";"contact.one.meter";"mean.party.size.scale";"Age.mother.round.scale";"rank.scale";"months.pregnant.scale";"total.scans";"Group";"Sex";"family.member";"Group.centered";"Sex.centered";"family.member.centered"
"255";256;"SF14";"2022-10-01";107;1,76186267859227;0;-0,435392290592464;-0,422048889958618;-1,49764669632242;-0,296468713980032;52;"SUD";"F";"No";0,561818181818182;-0,616363636363636;-0,396363636363636
"256";257;"SF14";"2022-10-04";107;1,76186267859227;0;-0,0898428536143179;-0,422048889958618;-1,49764669632242;-0,296468713980032;1;"SUD";"F";"No";0,561818181818182;-0,616363636363636;-0,396363636363636
"257";258;"SF14";"2022-10-05";107;1,76186267859227;18;0,0829318648747551;-0,422048889958618;-1,49764669632242;-0,296468713980032;107;"SUD";"F";"No";0,561818181818182;-0,616363636363636;-0,396363636363636
"258";259;"SF14";"2022-10-06";107;1,76186267859227;12;0,601256020341974;-0,422048889958618;-1,49764669632242;-0,296468713980032;90;"SUD";"F";"No";0,561818181818182;-0,616363636363636;-0,396363636363636
"259";260;"SF14";"2023-01-24";110;1,86758981780078;1;0,255706583363828;-0,422048889958618;-1,49764669632242;-0,296468713980032;41;"SUD";"F";"No";0,561818181818182;-0,616363636363636;-0,396363636363636
"260";261;"SF14";"2023-01-26";110;1,86758981780078;1;0,774030738831047;-0,422048889958618;-1,49764669632242;-0,296468713980032;31;"SUD";"F";"No";0,561818181818182;-0,616363636363636;-0,396363636363636
"261";262;"SF14";"2023-02-27";111;1,90283219753695;3;2,84732736069992;-0,422048889958618;-1,49764669632242;-0,296468713980032;13;"SUD";"F";"No";0,561818181818182;-0,616363636363636;-0,396363636363636
"262";264;"NM15";"2022-02-14";22;-1,23373959898224;10;-0,608167009081537;-1,09605263408533;-0,615016065930047;-0,296468713980032;40;"NORD";"M";"Yes";-0,438181818181818;0,383636363636364;0,603636363636364
"263";265;"NM15";"2022-02-26";22;-1,23373959898224;22;0,428481301852901;-1,09605263408533;-0,615016065930047;-0,296468713980032;56;"NORD";"M";"Yes";-0,438181818181818;0,383636363636364;0,603636363636364
"264";266;"NM15";"2022-03-07";23;-1,19849721924607;9;0,0829318648747551;-1,09605263408533;-0,615016065930047;-0,296468713980032;25;"NORD";"M";"Yes";-0,438181818181818;0,383636363636364;0,603636363636364
"265";267;"NM15";"2022-03-15";23;-1,19849721924607;8;0,0829318648747551;-1,09605263408533;-0,615016065930047;-0,296468713980032;42;"NORD";"M";"Yes";-0,438181818181818;0,383636363636364;0,603636363636364
"266";268;"NM15";"2022-03-18";23;-1,19849721924607;4;0,255706583363828;-1,09605263408533;-0,615016065930047;-0,296468713980032;10;"NORD";"M";"Yes";-0,438181818181818;0,383636363636364;0,603636363636364
"267";269;"NM15";"2022-03-19";23;-1,19849721924607;3;-0,78094172757061;-1,09605263408533;-0,615016065930047;-0,296468713980032;3;"NORD";"M";"Yes";-0,438181818181818;0,383636363636364;0,603636363636364
"268";270;"NM15";"2022-03-21";23;-1,19849721924607;37;-0,953716446059683;-1,09605263408533;-0,615016065930047;-0,296468713980032;64;"NORD";"M";"Yes";-0,438181818181818;0,383636363636364;0,603636363636364
"269";271;"NM15";"2022-06-20";26;-1,09277008003755;12;-0,435392290592464;-1,09605263408533;-0,615016065930047;-0,296468713980032;25;"NORD";"M";"Yes";-0,438181818181818;0,383636363636364;0,603636363636364
"270";272;"NM15";"2022-06-26";26;-1,09277008003755;20;-1,4720406015269;-1,09605263408533;-0,236745795761888;-0,296468713980032;38;"NORD";"M";"Yes";-0,438181818181818;0,383636363636364;0,603636363636364
"271";273;"NM15";"2022-06-27";26;-1,09277008003755;1;-1,29926588303783;-1,09605263408533;-0,615016065930047;-0,296468713980032;24;"NORD";"M";"Yes";-0,438181818181818;0,383636363636364;0,603636363636364
"272";274;"NM15";"2022-07-04";27;-1,05752770030138;13;-1,12649116454876;-1,09605263408533;-0,615016065930047;-0,296468713980032;22;"NORD";"M";"Yes";-0,438181818181818;0,383636363636364;0,603636363636364
"273";275;"NM15";"2022-12-06";32;-0,88131580162053;7;-0,435392290592464;-1,09605263408533;-0,615016065930047;-0,296468713980032;24;"NORD";"M";"Yes";-0,438181818181818;0,383636363636364;0,603636363636364
"274";276;"NM15";"2022-12-09";32;-0,88131580162053;17;0,0829318648747551;-1,09605263408533;-0,615016065930047;-0,296468713980032;67;"NORD";"M";"Yes";-0,438181818181818;0,383636363636364;0,603636363636364
"275";277;"NM15";"2022-12-10";32;-0,88131580162053;2;0,774030738831047;-1,09605263408533;-0,615016065930047;-0,296468713980032;11;"NORD";"M";"Yes";-0,438181818181818;0,383636363636364;0,603636363636364
"276";278;"NM15";"2022-12-11";32;-0,88131580162053;10;-0,608167009081537;-1,09605263408533;-0,615016065930047;-0,296468713980032;37;"NORD";"M";"Yes";-0,438181818181818;0,383636363636364;0,603636363636364
"277";279;"NM15";"2022-12-12";32;-0,88131580162053;21;-0,0898428536143179;-1,09605263408533;-0,615016065930047;-0,296468713980032;89;"NORD";"M";"Yes";-0,438181818181818;0,383636363636364;0,603636363636364
"278";280;"NM16";"2022-01-26";63;0,211197970200761;1;0,255706583363828;1,59996234242152;0,898065014742589;-0,296468713980032;7;"NORD";"M";"Yes";-0,438181818181818;0,383636363636364;0,603636363636364
"279";281;"NM16";"2022-02-14";64;0,246440349936932;1;0,0829318648747551;1,59996234242152;0,898065014742589;-0,296468713980032;20;"NORD";"M";"Yes";-0,438181818181818;0,383636363636364;0,603636363636364
"280";282;"NM16";"2022-02-16";64;0,246440349936932;14;0,255706583363828;1,59996234242152;0,898065014742589;-0,296468713980032;58;"NORD";"M";"Yes";-0,438181818181818;0,383636363636364;0,603636363636364
"281";283;"NM16";"2022-02-26";64;0,246440349936932;2;0,428481301852901;1,59996234242152;0,898065014742589;-0,296468713980032;13;"NORD";"M";"Yes";-0,438181818181818;0,383636363636364;0,603636363636364
"282";284;"NM16";"2022-03-07";65;0,281682729673102;11;0,428481301852901;1,59996234242152;0,898065014742589;-0,296468713980032;33;"NORD";"M";"Yes";-0,438181818181818;0,383636363636364;0,603636363636364
"283";285;"NM16";"2022-03-18";65;0,281682729673102;17;0,0829318648747551;1,59996234242152;0,898065014742589;-0,296468713980032;51;"NORD";"M";"Yes";-0,438181818181818;0,383636363636364;0,603636363636364
"284";286;"NM16";"2022-03-21";65;0,281682729673102;0;0,255706583363828;1,59996234242152;0,898065014742589;-0,296468713980032;1;"NORD";"M";"Yes";-0,438181818181818;0,383636363636364;0,603636363636364
"285";287;"NM16";"2022-03-22";65;0,281682729673102;15;0,255706583363828;1,59996234242152;0,898065014742589;-0,296468713980032;75;"NORD";"M";"Yes";-0,438181818181818;0,383636363636364;0,603636363636364
"286";288;"NM16";"2022-06-05";68;0,387409868881614;2;-0,435392290592464;1,59996234242152;0,898065014742589;-0,296468713980032;21;"NORD";"M";"Yes";-0,438181818181818;0,383636363636364;0,603636363636364
"287";289;"NM16";"2022-06-28";68;0,387409868881614;2;-0,953716446059683;1,59996234242152;0,898065014742589;-0,296468713980032;56;"NORD";"M";"Yes";-0,438181818181818;0,383636363636364;0,603636363636364
"288";290;"NM16";"2022-07-04";69;0,422652248617785;0;-1,64481532001598;1,73476309124686;0,898065014742589;-0,296468713980032;2;"NORD";"M";"Yes";-0,438181818181818;0,383636363636364;0,603636363636364
"289";291;"NM16";"2022-07-11";69;0,422652248617785;0;-0,78094172757061;1,73476309124686;0,898065014742589;-0,296468713980032;15;"NORD";"M";"Yes";-0,438181818181818;0,383636363636364;0,603636363636364
"290";292;"NM16";"2022-07-12";69;0,422652248617785;0;-0,435392290592464;1,73476309124686;0,708929879658509;-0,296468713980032;9;"NORD";"M";"Yes";-0,438181818181818;0,383636363636364;0,603636363636364
"291";293;"NM16";"2022-08-17";70;0,457894628353956;23;-1,12649116454876;1,73476309124686;0,708929879658509;-0,296468713980032;77;"NORD";"M";"Yes";-0,438181818181818;0,383636363636364;0,603636363636364
"292";294;"NM16";"2022-12-02";74;0,598864147298638;20;-0,435392290592464;1,73476309124686;0,898065014742589;-0,296468713980032;82;"NORD";"M";"Yes";-0,438181818181818;0,383636363636364;0,603636363636364
"293";295;"NM16";"2022-12-03";74;0,598864147298638;4;-0,262617572103391;1,73476309124686;0,898065014742589;-0,296468713980032;46;"NORD";"M";"Yes";-0,438181818181818;0,383636363636364;0,603636363636364
"294";296;"NM16";"2022-12-04";74;0,598864147298638;4;-0,262617572103391;1,73476309124686;0,898065014742589;-0,296468713980032;71;"NORD";"M";"Yes";-0,438181818181818;0,383636363636364;0,603636363636364
"295";297;"NM16";"2022-12-05";74;0,598864147298638;2;-0,608167009081537;1,73476309124686;0,898065014742589;-0,296468713980032;84;"NORD";"M";"Yes";-0,438181818181818;0,383636363636364;0,603636363636364
"296";298;"NM17";"2022-01-28";85;0,986530324396516;1;0,428481301852901;-1,23085338291067;-0,615016065930047;-0,296468713980032;61;"NORD";"M";"No";-0,438181818181818;0,383636363636364;-0,396363636363636
"297";299;"NM17";"2022-02-13";86;1,02177270413269;7;0,0829318648747551;-1,09605263408533;-0,615016065930047;-0,296468713980032;23;"NORD";"M";"No";-0,438181818181818;0,383636363636364;-0,396363636363636
"298";300;"NM17";"2022-03-08";87;1,05701508386886;0;0,255706583363828;-1,09605263408533;-0,615016065930047;-0,296468713980032;49;"NORD";"M";"No";-0,438181818181818;0,383636363636364;-0,396363636363636
"299";301;"NM17";"2022-06-05";90;1,16274222307737;0;0,428481301852901;-1,09605263408533;-0,615016065930047;-0,296468713980032;41;"NORD";"M";"No";-0,438181818181818;0,383636363636364;-0,396363636363636
"300";302;"NM17";"2022-06-06";90;1,16274222307737;2;0,601256020341974;-1,09605263408533;-0,615016065930047;-0,296468713980032;48;"NORD";"M";"No";-0,438181818181818;0,383636363636364;-0,396363636363636
"301";303;"NM17";"2022-06-07";90;1,16274222307737;7;0,0829318648747551;-1,09605263408533;-0,615016065930047;-0,296468713980032;55;"NORD";"M";"No";-0,438181818181818;0,383636363636364;-0,396363636363636
"302";304;"NM17";"2022-06-11";90;1,16274222307737;10;0,255706583363828;-1,09605263408533;-0,615016065930047;-0,296468713980032;94;"NORD";"M";"No";-0,438181818181818;0,383636363636364;-0,396363636363636
"303";305;"NM17";"2022-06-12";90;1,16274222307737;0;-0,78094172757061;-1,09605263408533;-0,615016065930047;-0,296468713980032;15;"NORD";"M";"No";-0,438181818181818;0,383636363636364;-0,396363636363636
"304";306;"NM17";"2022-07-12";91;1,19798460281354;1;-0,608167009081537;-1,09605263408533;-0,236745795761888;-0,296468713980032;45;"NORD";"M";"No";-0,438181818181818;0,383636363636364;-0,396363636363636
"305";307;"NM17";"2022-07-13";91;1,19798460281354;2;-0,262617572103391;-1,09605263408533;-0,615016065930047;-0,296468713980032;63;"NORD";"M";"No";-0,438181818181818;0,383636363636364;-0,396363636363636
"306";308;"NM17";"2022-10-12";94;1,30371174202205;0;0,94680545732012;-1,09605263408533;-0,615016065930047;-0,296468713980032;10;"NORD";"M";"No";-0,438181818181818;0,383636363636364;-0,396363636363636
"307";309;"NM17";"2022-10-13";94;1,30371174202205;8;0,601256020341974;-1,09605263408533;-0,615016065930047;-0,296468713980032;73;"NORD";"M";"No";-0,438181818181818;0,383636363636364;-0,396363636363636
"308";310;"NM17";"2022-12-02";96;1,37419650149439;0;-0,435392290592464;-1,09605263408533;-0,615016065930047;-0,296468713980032;2;"NORD";"M";"No";-0,438181818181818;0,383636363636364;-0,396363636363636
"309";311;"NM17";"2022-12-03";96;1,37419650149439;0;-0,0898428536143179;-1,09605263408533;-0,615016065930047;-0,296468713980032;2;"NORD";"M";"No";-0,438181818181818;0,383636363636364;-0,396363636363636
"310";312;"NM17";"2022-12-09";96;1,37419650149439;0;-0,953716446059683;-1,09605263408533;-0,615016065930047;-0,296468713980032;14;"NORD";"M";"No";-0,438181818181818;0,383636363636364;-0,396363636363636
"311";313;"NF18";"2021-12-28";107;1,76186267859227;0;-0,0898428536143179;1,59996234242152;0,898065014742589;-0,296468713980032;26;"NORD";"F";"No";-0,438181818181818;-0,616363636363636;-0,396363636363636
"312";314;"NF18";"2022-01-28";108;1,79710505832844;0;-0,262617572103391;1,59996234242152;0,898065014742589;-0,296468713980032;13;"NORD";"F";"No";-0,438181818181818;-0,616363636363636;-0,396363636363636
"313";315;"NF18";"2022-02-15";109;1,83234743806461;0;-0,78094172757061;1,59996234242152;0,898065014742589;-0,296468713980032;57;"NORD";"F";"No";-0,438181818181818;-0,616363636363636;-0,396363636363636
"314";316;"NF18";"2022-03-07";110;1,86758981780078;0;0,94680545732012;1,59996234242152;0,898065014742589;-0,296468713980032;16;"NORD";"F";"No";-0,438181818181818;-0,616363636363636;-0,396363636363636
"315";317;"NF18";"2022-03-15";110;1,86758981780078;1;0,0829318648747551;1,59996234242152;0,898065014742589;-0,296468713980032;50;"NORD";"F";"No";-0,438181818181818;-0,616363636363636;-0,396363636363636
"316";318;"NF18";"2022-03-16";110;1,86758981780078;0;-0,78094172757061;1,59996234242152;0,898065014742589;-0,296468713980032;52;"NORD";"F";"No";-0,438181818181818;-0,616363636363636;-0,396363636363636
"317";319;"NF18";"2022-06-07";113;1,97331695700929;0;-1,29926588303783;1,59996234242152;0,898065014742589;-0,296468713980032;9;"NORD";"F";"No";-0,438181818181818;-0,616363636363636;-0,396363636363636
"318";320;"NF18";"2023-01-06";120;2,22001361516249;0;0,0829318648747551;1,73476309124686;0,898065014742589;0,487462981640245;105;"NORD";"F";"No";-0,438181818181818;-0,616363636363636;-0,396363636363636
"319";321;"NF18";"2023-01-07";120;2,22001361516249;4;0,428481301852901;1,73476309124686;0,898065014742589;0,487462981640245;157;"NORD";"F";"No";-0,438181818181818;-0,616363636363636;-0,396363636363636
"320";322;"NF18";"2023-01-08";120;2,22001361516249;0;0,255706583363828;1,73476309124686;0,898065014742589;0,487462981640245;94;"NORD";"F";"No";-0,438181818181818;-0,616363636363636;-0,396363636363636
"321";323;"NF18";"2023-01-10";120;2,22001361516249;0;0,0829318648747551;1,73476309124686;0,708929879658509;0,487462981640245;67;"NORD";"F";"No";-0,438181818181818;-0,616363636363636;-0,396363636363636
"322";324;"SM19";"2022-03-25";62;0,17595559046459;0;0,428481301852901;-0,691650387609302;-1,8371200157041;1,27139467726052;15;"SUD";"M";"No";0,561818181818182;0,383636363636364;-0,396363636363636
"323";325;"SM19";"2022-03-27";62;0,17595559046459;16;1,11958017580919;-0,691650387609302;-1,8371200157041;1,27139467726052;110;"SUD";"M";"No";0,561818181818182;0,383636363636364;-0,396363636363636
"324";326;"SM19";"2022-04-03";63;0,211197970200761;11;0,94680545732012;-0,691650387609302;-1,8371200157041;1,27139467726052;33;"SUD";"M";"No";0,561818181818182;0,383636363636364;-0,396363636363636
"325";327;"SM19";"2022-04-11";63;0,211197970200761;5;0,0829318648747551;-0,691650387609302;-1,8371200157041;1,27139467726052;18;"SUD";"M";"No";0,561818181818182;0,383636363636364;-0,396363636363636
"326";328;"SM19";"2022-04-17";63;0,211197970200761;0;2,50177792372178;-0,691650387609302;-1,8371200157041;1,27139467726052;1;"SUD";"M";"No";0,561818181818182;0,383636363636364;-0,396363636363636
"327";329;"SM19";"2022-05-18";64;0,246440349936932;1;0,428481301852901;-0,691650387609302;-1,8371200157041;2,0553263728808;6;"SUD";"M";"No";0,561818181818182;0,383636363636364;-0,396363636363636
"328";330;"SM19";"2022-06-06";65;0,281682729673102;7;-0,0898428536143179;-0,691650387609302;-1,8371200157041;2,83925806850107;12;"SUD";"M";"No";0,561818181818182;0,383636363636364;-0,396363636363636
"329";331;"SM19";"2022-06-11";65;0,281682729673102;7;-0,435392290592464;-0,691650387609302;-1,8371200157041;2,83925806850107;41;"SUD";"M";"No";0,561818181818182;0,383636363636364;-0,396363636363636
"330";332;"SM19";"2022-07-21";66;0,316925109409273;0;0,601256020341974;-0,691650387609302;-1,8371200157041;3,62318976412135;1;"SUD";"M";"No";0,561818181818182;0,383636363636364;-0,396363636363636
"331";333;"SM19";"2022-09-07";68;0,387409868881614;21;0,601256020341974;-0,55684963878396;-1,81287192146255;-0,296468713980032;50;"SUD";"M";"No";0,561818181818182;0,383636363636364;-0,396363636363636
"332";334;"SM19";"2022-09-30";68;0,387409868881614;0;-1,4720406015269;-0,55684963878396;-1,81287192146255;-0,296468713980032;1;"SUD";"M";"No";0,561818181818182;0,383636363636364;-0,396363636363636
"333";335;"SM19";"2022-10-02";69;0,422652248617785;4;-0,262617572103391;-0,55684963878396;-1,81287192146255;-0,296468713980032;35;"SUD";"M";"No";0,561818181818182;0,383636363636364;-0,396363636363636
"334";336;"SM19";"2022-10-07";69;0,422652248617785;5;0,601256020341974;-0,55684963878396;-1,81287192146255;-0,296468713980032;50;"SUD";"M";"No";0,561818181818182;0,383636363636364;-0,396363636363636
"335";337;"SM19";"2022-11-16";70;0,457894628353956;1;1,29235489429827;-0,55684963878396;-1,81287192146255;-0,296468713980032;36;"SUD";"M";"No";0,561818181818182;0,383636363636364;-0,396363636363636
"336";338;"SM19";"2022-11-20";70;0,457894628353956;16;0,255706583363828;-0,55684963878396;-1,81287192146255;-0,296468713980032;97;"SUD";"M";"No";0,561818181818182;0,383636363636364;-0,396363636363636
"337";339;"SM19";"2022-11-21";70;0,457894628353956;4;0,255706583363828;-0,55684963878396;-1,81287192146255;-0,296468713980032;20;"SUD";"M";"No";0,561818181818182;0,383636363636364;-0,396363636363636
"338";340;"SM19";"2022-12-23";71;0,493137008090126;12;2,3290032052327;-0,55684963878396;-1,81287192146255;-0,296468713980032;71;"SUD";"M";"No";0,561818181818182;0,383636363636364;-0,396363636363636
"339";341;"SM19";"2022-12-24";71;0,493137008090126;1;-0,262617572103391;-0,55684963878396;-1,81287192146255;-0,296468713980032;11;"SUD";"M";"No";0,561818181818182;0,383636363636364;-0,396363636363636
"340";342;"SM19";"2023-01-08";72;0,528379387826297;4;1,63790433127641;-0,55684963878396;-1,81287192146255;-0,296468713980032;40;"SUD";"M";"No";0,561818181818182;0,383636363636364;-0,396363636363636
"341";343;"SM19";"2023-01-22";72;0,528379387826297;6;1,63790433127641;-0,55684963878396;-1,81287192146255;-0,296468713980032;39;"SUD";"M";"No";0,561818181818182;0,383636363636364;-0,396363636363636
"342";344;"SM19";"2023-01-26";72;0,528379387826297;0;-0,608167009081537;-0,55684963878396;-1,81287192146255;-0,296468713980032;1;"SUD";"M";"No";0,561818181818182;0,383636363636364;-0,396363636363636
"343";345;"SM19";"2023-01-29";72;0,528379387826297;4;1,11958017580919;-0,55684963878396;-1,81287192146255;-0,296468713980032;57;"SUD";"M";"No";0,561818181818182;0,383636363636364;-0,396363636363636
"344";346;"SM19";"2023-03-10";74;0,598864147298638;6;0,774030738831047;-0,55684963878396;-1,81287192146255;-0,296468713980032;18;"SUD";"M";"No";0,561818181818182;0,383636363636364;-0,396363636363636
"345";347;"SM19";"2023-03-11";74;0,598864147298638;22;0,774030738831047;-0,55684963878396;-1,81287192146255;-0,296468713980032;52;"SUD";"M";"No";0,561818181818182;0,383636363636364;-0,396363636363636
"346";348;"EM20";"2022-03-02";55;-0,0707410676886044;8;0,0829318648747551;0,386755602993437;0,708929879658509;0,487462981640245;24;"EST";"M";"Yes";-1,43818181818182;0,383636363636364;0,603636363636364
"347";349;"EM20";"2022-03-15";55;-0,0707410676886044;6;0,428481301852901;0,386755602993437;1,11421945483868;1,27139467726052;14;"EST";"M";"Yes";-1,43818181818182;0,383636363636364;0,603636363636364
"348";350;"EM20";"2022-03-20";55;-0,0707410676886044;0;0,428481301852901;0,386755602993437;0,708929879658509;1,27139467726052;5;"EST";"M";"Yes";-1,43818181818182;0,383636363636364;0,603636363636364
"349";351;"EM20";"2022-03-21";55;-0,0707410676886044;8;-0,0898428536143179;0,386755602993437;0,708929879658509;1,27139467726052;47;"EST";"M";"Yes";-1,43818181818182;0,383636363636364;0,603636363636364
"350";352;"EM20";"2022-03-22";55;-0,0707410676886044;0;-0,78094172757061;0,386755602993437;0,708929879658509;1,27139467726052;12;"EST";"M";"Yes";-1,43818181818182;0,383636363636364;0,603636363636364
"351";353;"EM20";"2022-03-29";55;-0,0707410676886044;9;-0,262617572103391;0,386755602993437;0,708929879658509;1,27139467726052;37;"EST";"M";"Yes";-1,43818181818182;0,383636363636364;0,603636363636364
"352";354;"EM20";"2022-04-07";56;-0,0354986879524338;13;0,0829318648747551;0,386755602993437;0,708929879658509;1,27139467726052;34;"EST";"M";"Yes";-1,43818181818182;0,383636363636364;0,603636363636364
"353";355;"EM20";"2022-04-10";56;-0,0354986879524338;2;1,29235489429827;0,386755602993437;0,708929879658509;1,27139467726052;4;"EST";"M";"Yes";-1,43818181818182;0,383636363636364;0,603636363636364
"354";356;"EM20";"2022-04-16";56;-0,0354986879524338;2;0,94680545732012;0,386755602993437;0,708929879658509;2,0553263728808;31;"EST";"M";"Yes";-1,43818181818182;0,383636363636364;0,603636363636364
"355";357;"EM20";"2022-05-07";57;-0,000256308216263077;8;-0,262617572103391;0,386755602993437;0,708929879658509;2,0553263728808;41;"EST";"M";"Yes";-1,43818181818182;0,383636363636364;0,603636363636364
"356";358;"EM20";"2022-06-03";58;0,0349860715199076;23;0,428481301852901;0,386755602993437;1,11421945483868;2,83925806850107;70;"EST";"M";"Yes";-1,43818181818182;0,383636363636364;0,603636363636364
"357";359;"EM20";"2022-06-29";58;0,0349860715199076;2;-1,12649116454876;0,386755602993437;1,65460555507891;3,62318976412135;13;"EST";"M";"Yes";-1,43818181818182;0,383636363636364;0,603636363636364
"358";360;"EM20";"2022-08-20";60;0,105470830992249;8;0,774030738831047;0,521556351818779;1,65460555507891;5,1910531553619;70;"EST";"M";"Yes";-1,43818181818182;0,383636363636364;0,603636363636364
"359";361;"EM20";"2022-08-22";60;0,105470830992249;32;0,94680545732012;0,521556351818779;1,65460555507891;5,1910531553619;83;"EST";"M";"Yes";-1,43818181818182;0,383636363636364;0,603636363636364
"360";362;"EM20";"2022-11-26";63;0,211197970200761;0;-0,262617572103391;0,521556351818779;1,65460555507891;-0,296468713980032;6;"EST";"M";"Yes";-1,43818181818182;0,383636363636364;0,603636363636364
"361";363;"EM20";"2022-11-28";63;0,211197970200761;6;0,428481301852901;0,521556351818779;1,65460555507891;-0,296468713980032;23;"EST";"M";"Yes";-1,43818181818182;0,383636363636364;0,603636363636364
"362";364;"EM20";"2022-11-29";63;0,211197970200761;3;-0,435392290592464;0,521556351818779;1,65460555507891;-0,296468713980032;30;"EST";"M";"Yes";-1,43818181818182;0,383636363636364;0,603636363636364
"363";365;"EM20";"2022-12-30";64;0,246440349936932;0;-0,78094172757061;0,521556351818779;1,65460555507891;-0,296468713980032;3;"EST";"M";"Yes";-1,43818181818182;0,383636363636364;0,603636363636364
"364";366;"EM20";"2023-01-02";65;0,281682729673102;6;0,94680545732012;0,521556351818779;1,65460555507891;-0,296468713980032;25;"EST";"M";"Yes";-1,43818181818182;0,383636363636364;0,603636363636364
"365";367;"EM20";"2023-03-08";67;0,352167489145444;23;0,255706583363828;0,521556351818779;1,65460555507891;-0,296468713980032;58;"EST";"M";"Yes";-1,43818181818182;0,383636363636364;0,603636363636364
"366";368;"EM20";"2023-03-26";67;0,352167489145444;7;1,63790433127641;0,521556351818779;1,65460555507891;-0,296468713980032;40;"EST";"M";"Yes";-1,43818181818182;0,383636363636364;0,603636363636364
"367";369;"EM20";"2023-04-02";68;0,387409868881614;2;0,428481301852901;0,521556351818779;1,65460555507891;-0,296468713980032;20;"EST";"M";"Yes";-1,43818181818182;0,383636363636364;0,603636363636364
"368";370;"EF21";"2022-02-10";104;1,65613553938376;4;0,428481301852901;0,386755602993437;1,11421945483868;-0,296468713980032;51;"EST";"F";"No";-1,43818181818182;-0,616363636363636;-0,396363636363636
"369";371;"EF21";"2022-03-17";105;1,69137791911993;0;-0,262617572103391;0,386755602993437;0,708929879658509;1,27139467726052;53;"EST";"F";"No";-1,43818181818182;-0,616363636363636;-0,396363636363636
"370";372;"EF21";"2022-03-24";105;1,69137791911993;0;-0,262617572103391;0,386755602993437;0,708929879658509;1,27139467726052;8;"EST";"F";"No";-1,43818181818182;-0,616363636363636;-0,396363636363636
"371";373;"EF21";"2022-03-30";105;1,69137791911993;11;-0,0898428536143179;0,386755602993437;0,708929879658509;1,27139467726052;37;"EST";"F";"No";-1,43818181818182;-0,616363636363636;-0,396363636363636
"372";374;"EF21";"2022-04-18";106;1,7266202988561;10;-0,608167009081537;0,386755602993437;0,708929879658509;2,0553263728808;12;"EST";"F";"No";-1,43818181818182;-0,616363636363636;-0,396363636363636
"373";375;"EF21";"2022-04-20";106;1,7266202988561;0;-1,12649116454876;0,386755602993437;0,708929879658509;2,0553263728808;11;"EST";"F";"No";-1,43818181818182;-0,616363636363636;-0,396363636363636
"374";376;"EF21";"2022-04-21";106;1,7266202988561;12;0,601256020341974;0,386755602993437;0,708929879658509;2,0553263728808;50;"EST";"F";"No";-1,43818181818182;-0,616363636363636;-0,396363636363636
"375";377;"EF21";"2022-04-27";106;1,7266202988561;7;0,774030738831047;0,386755602993437;0,708929879658509;2,0553263728808;69;"EST";"F";"No";-1,43818181818182;-0,616363636363636;-0,396363636363636
"376";378;"EF21";"2022-06-23";108;1,79710505832844;0;0,774030738831047;0,386755602993437;1,65460555507891;3,62318976412135;10;"EST";"F";"No";-1,43818181818182;-0,616363636363636;-0,396363636363636
"377";379;"EF21";"2022-07-01";109;1,83234743806461;4;-1,12649116454876;0,386755602993437;1,65460555507891;3,62318976412135;55;"EST";"F";"No";-1,43818181818182;-0,616363636363636;-0,396363636363636
"378";380;"EF21";"2022-08-23";110;1,86758981780078;3;0,255706583363828;0,521556351818779;1,65460555507891;5,1910531553619;60;"EST";"F";"No";-1,43818181818182;-0,616363636363636;-0,396363636363636
"379";381;"EF21";"2022-08-26";110;1,86758981780078;16;1,46512961278734;0,521556351818779;1,65460555507891;5,1910531553619;57;"EST";"F";"No";-1,43818181818182;-0,616363636363636;-0,396363636363636
"380";382;"EF21";"2022-12-16";114;2,00855933674547;3;0,255706583363828;0,521556351818779;1,65460555507891;-0,296468713980032;91;"EST";"F";"No";-1,43818181818182;-0,616363636363636;-0,396363636363636
"381";383;"EF21";"2023-01-01";115;2,04380171648164;0;0,94680545732012;0,521556351818779;1,65460555507891;-0,296468713980032;12;"EST";"F";"No";-1,43818181818182;-0,616363636363636;-0,396363636363636
"382";384;"EF21";"2023-01-04";115;2,04380171648164;0;0,428481301852901;0,521556351818779;1,65460555507891;-0,296468713980032;34;"EST";"F";"No";-1,43818181818182;-0,616363636363636;-0,396363636363636
"383";385;"EF21";"2023-03-28";117;2,11428647595398;3;0,428481301852901;0,521556351818779;1,65460555507891;-0,296468713980032;53;"EST";"F";"No";-1,43818181818182;-0,616363636363636;-0,396363636363636
"384";386;"SM22";"2022-02-06";38;-0,669861523203506;3;-1,29926588303783;-0,55684963878396;-0,0912572303125979;-0,296468713980032;45;"SUD";"M";"Yes";0,561818181818182;0,383636363636364;0,603636363636364
"385";387;"SM22";"2022-04-03";40;-0,599376763731165;17;-0,262617572103391;-0,55684963878396;-0,0912572303125979;-0,296468713980032;19;"SUD";"M";"Yes";0,561818181818182;0,383636363636364;0,603636363636364
"386";388;"SM22";"2022-04-05";40;-0,599376763731165;21;1,63790433127641;-0,55684963878396;-0,0912572303125979;-0,296468713980032;44;"SUD";"M";"Yes";0,561818181818182;0,383636363636364;0,603636363636364
"387";389;"SM22";"2022-04-13";40;-0,599376763731165;5;0,94680545732012;-0,55684963878396;-0,0912572303125979;-0,296468713980032;12;"SUD";"M";"Yes";0,561818181818182;0,383636363636364;0,603636363636364
