"";"Focal";"Date";"Age.new";"Age.scale";"percentage.duration.play";"mean.party.size.scale";"Age.mother.round.scale";"rank.scale";"months.pregnant.scale";"Duration.static";"duration.play";"Group";"Sex";"family.member";"Group.centered";"Sex.centered";"family.member.centered"
"549";"SF29";"2023-02-11";111;1,90162623687094;0;1,13030630057978;0,792001011923602;1,65360778142049;-0,29358380298172;11314;0;"SUD";"F";"No";0,569642857142857;-0,6125;-0,394642857142857
"550";"SF29";"2023-03-19";112;1,9367683248704;0;0,784231107400626;0,792001011923602;1,65360778142049;-0,29358380298172;8212;0;"SUD";"F";"No";0,569642857142857;-0,6125;-0,394642857142857
"551";"EM30";"2022-03-02";54;-0,101472779098449;0;1,64941909034852;1,46809943673643;1,17994114431277;-0,29358380298172;2279;0;"EST";"M";"Yes";-1,43035714285714;0,3875;0,605357142857143
"552";"EM30";"2022-03-05";54;-0,101472779098449;0,134831460674157;-0,253994472136846;1,46809943673643;1,17994114431277;-0,29358380298172;15575;21;"EST";"M";"Yes";-1,43035714285714;0,3875;0,605357142857143
"553";"EM30";"2022-03-17";54;-0,101472779098449;0;-0,427032068726425;1,46809943673643;1,17994114431277;-0,29358380298172;5272;0;"EST";"M";"Yes";-1,43035714285714;0,3875;0,605357142857143
"554";"EM30";"2022-03-20";54;-0,101472779098449;0;1,13030630057978;1,46809943673643;1,17994114431277;-0,29358380298172;3727;0;"EST";"M";"Yes";-1,43035714285714;0,3875;0,605357142857143
"555";"EM30";"2022-03-29";54;-0,101472779098449;0;-0,0809568755472673;1,46809943673643;1,17994114431277;-0,29358380298172;4213;0;"EST";"M";"Yes";-1,43035714285714;0,3875;0,605357142857143
"556";"EM30";"2022-04-02";55;-0,0663306910989865;1,55300938707896;0,0920807210423114;1,46809943673643;1,17994114431277;-0,29358380298172;14488;225;"EST";"M";"Yes";-1,43035714285714;0,3875;0,605357142857143
"557";"EM30";"2022-04-18";55;-0,0663306910989865;0,0806172981688357;-0,773107261905582;1,46809943673643;1,17994114431277;-0,29358380298172;8683;7;"EST";"M";"Yes";-1,43035714285714;0,3875;0,605357142857143
"558";"EM30";"2022-04-20";55;-0,0663306910989865;0;-0,253994472136846;1,46809943673643;1,17994114431277;-0,29358380298172;6604;0;"EST";"M";"Yes";-1,43035714285714;0,3875;0,605357142857143
"559";"EM30";"2022-04-26";55;-0,0663306910989865;0;1,8224566869381;1,46809943673643;1,17994114431277;-0,29358380298172;16137;0;"EST";"M";"Yes";-1,43035714285714;0,3875;0,605357142857143
"560";"EM30";"2022-05-07";56;-0,0311886030995235;0;-0,427032068726425;1,46809943673643;1,17994114431277;-0,29358380298172;10481;0;"EST";"M";"Yes";-1,43035714285714;0,3875;0,605357142857143
